Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2020,"Jared Walsh","LAA",0.256410256,1.3125,0.149425287,0.48275862,0.367816091,0.09375,0.28125,4,0.095238095,0,0,0.43678161,0.27586207,0.28735632,0.13793103,0.43678161,0.42528736,"Jared Walsh",18607,665120
2021,"Roberto Pérez","CLE",0.179487179,1.48275862,0.13253012,0.518072289,0.34939759,0.068965517,0.24137931,3,0.069767441,1,0.25,0.3908046,0.3908046,0.2183908,0.12643678,0.44827586,0.42528736,"Roberto Perez",2900,547379
2007,"Grady Sizemore","CLE",0.332594235,0.703703703,0.206896551,0.327586206,0.465517241,0.050925925,0.111111111,7,0.046052631,7,0.636363636,0.44,0.31157895,0.24842105,0.14526316,0.42947368,0.42526316,"Grady Sizemore",2197,429713
2020,"Derek Dietrich","TEX",0.2,1.142857142,0.25,0.4,0.35,0.142857142,0.357142857,1,0.0625,0,0,0.3,0.375,0.325,0.2,0.375,0.425,"Derek Dietrich",10542,518618
2017,"Jay Bruce","NYM",0.270758122,0.662162162,0.193442622,0.321311475,0.485245901,0.04054054,0.195945945,3,0.030612244,1,1,0.44117647,0.33986928,0.21895425,0.11764706,0.45751634,0.4248366,"Jay Bruce",9892,457803
2018,"Miguel Sanó","MIN",0.285714285,1.063492063,0.150326797,0.437908496,0.411764705,0.079365079,0.206349206,9,0.134328358,0,0,0.4248366,0.33333333,0.24183007,0.1503268,0.4248366,0.4248366,"Miguel Sano",12164,593934
2018,"Jake Lamb","ARI",0.285714285,1.666666666,0.178082191,0.51369863,0.308219178,0.022222222,0.133333333,9,0.12,0,0,0.43835616,0.29452055,0.26712329,0.18493151,0.39041096,0.42465753,"Jake Lamb",13329,571875
2019,"Hunter Pence","TEX",0.333333333,1.256410256,0.196347031,0.447488584,0.356164383,0.064102564,0.23076923,11,0.112244897,0,0,0.3652968,0.30593607,0.32876712,0.14155251,0.43378995,0.42465753,"Hunter Pence",8252,452254
2019,"Jesús Aguilar","TBR",0.289855072,1.222222222,0.178082191,0.452054794,0.369863013,0.074074074,0.148148148,3,0.09090909,0,0,0.31506849,0.39726027,0.28767123,0.17808219,0.39726027,0.42465753,"Jesus Aguilar",11342,542583
2019,"Dansby Swanson","ATL",0.299711815,1,0.258241758,0.37087912,0.37087912,0.074074074,0.125925925,13,0.096296296,0,0,0.41643836,0.32054795,0.2630137,0.12328767,0.45205479,0.42465753,"Dansby Swanson",18314,621020
2019,"Yasiel Puig","CLE",0.379562043,1.409090909,0.237410071,0.446043165,0.316546762,0.136363636,0.045454545,7,0.112903225,0,0,0.41726619,0.25899281,0.32374101,0.13669065,0.43884892,0.42446043,"Yasiel Puig",14225,624577
2018,"Albert Pujols","LAA",0.247395833,1.072847682,0.223325062,0.401985111,0.374689826,0.178807947,0.125827814,7,0.043209876,0,0,0.46898263,0.35235732,0.17866005,0.18858561,0.38709677,0.42431762,"Albert Pujols",1177,405395
2017,"Jabari Blash","SDP",0.319148936,0.925,0.222222222,0.373737373,0.404040404,0.05,0.125,4,0.108108108,0,0,0.39393939,0.37373737,0.23232323,0.15151515,0.42424242,0.42424242,"Jabari Blash",11247,518466
2019,"Max Kepler","MIN",0.244274809,0.775,0.172494172,0.361305361,0.466200466,0.155,0.18,9,0.058064516,0,0,0.53379953,0.26806527,0.1981352,0.1958042,0.37995338,0.42424242,"Max Kepler",12144,596146
2019,"Ryan O'Hearn","KCR",0.230414746,1.289156626,0.177489177,0.463203463,0.359307359,0.096385542,0.168674698,4,0.037383177,0,0,0.41558442,0.34632035,0.23809524,0.14285714,0.43290043,0.42424242,"Ryan O'Hearn",16442,656811
2018,"Edwin Encarnación","CLE",0.265306122,0.823170731,0.202666666,0.36,0.437333333,0.109756097,0.195121951,7,0.051851851,0,0,0.456,0.31466667,0.22933333,0.152,0.424,0.424,"Edwin Encarnacion",2151,429665
2019,"Yandy Díaz","TBR",0.288135593,1.5875,0.172,0.508,0.32,0.1,0.175,4,0.031496062,0,0,0.332,0.396,0.272,0.176,0.4,0.424,"Yandy Diaz",16578,650490
2019,"Justin Smoak","TOR",0.222996515,0.856060606,0.207119741,0.365695792,0.427184466,0.068181818,0.166666666,4,0.03539823,0,0,0.4789644,0.34951456,0.17152104,0.14239482,0.43365696,0.42394822,"Justin Smoak",9054,475253
2007,"Jeff Kent","LAD",0.307875894,0.846938775,0.175398633,0.378132118,0.446469248,0.076530612,0.102040816,13,0.078313253,0,0,0.42824601,0.3667426,0.20501139,0.13667426,0.43963554,0.42369021,"Jeff Kent",1119,116999
2021,"Yasmani Grandal","CHW",0.245810055,1.012345679,0.189054726,0.407960199,0.402985074,0.111111111,0.283950617,2,0.024390243,1,0.5,0.46305419,0.3546798,0.18226601,0.14778325,0.42857143,0.42364532,"Yasmani Grandal",11368,518735
2010,"Albert Pujols","STL",0.296842105,0.860869565,0.172147001,0.382978723,0.444874274,0.134782608,0.182608695,12,0.06060606,0,0,0.50676983,0.34816248,0.1450677,0.16827853,0.40812379,0.42359768,"Albert Pujols",1177,405395
2011,"Carlos Pena","CHC",0.266881028,0.788461538,0.154545454,0.372727272,0.472727272,0.096153846,0.179487179,2,0.016260162,8,0.8,0.50588235,0.30882353,0.18529412,0.17058824,0.40588235,0.42352941,"Carlos Pena",934,150289
2019,"Kole Calhoun","LAA",0.264623955,1.104166666,0.223076923,0.407692307,0.369230769,0.083333333,0.229166666,2,0.012578616,1,0.5,0.50510204,0.29336735,0.20153061,0.13520408,0.44132653,0.42346939,"Kole Calhoun",11200,594777
2010,"Kevin Youkilis","BOS",0.327402135,0.792857142,0.163333333,0.37,0.466666666,0.092857142,0.135714285,12,0.108108108,0,0,0.44666667,0.32666667,0.22666667,0.16,0.41666667,0.42333333,"Kevin Youkilis",1935,425903
2018,"Adrian Beltré","TEX",0.312121212,1.048,0.257971014,0.379710144,0.36231884,0.08,0.12,12,0.091603053,0,0,0.3884058,0.32753623,0.28405797,0.14202899,0.43478261,0.42318841,"Adrian Beltre",639,134181
2013,"Geovany Soto","TEX",0.329787234,0.702127659,0.22330097,0.320388349,0.456310679,0.127659574,0.191489361,2,0.06060606,0,0,0.46153846,0.375,0.16346154,0.13461538,0.44230769,0.42307692,"Geovany Soto",3707,434567
2016,"Noah Syndergaard","NYM",0.38095238,0.6,0.272727272,0.272727272,0.454545454,0,0.3,0,0,0,0,0.42307692,0.42307692,0.15384615,0.07692308,0.5,0.42307692,"Noah Syndergaard",11762,592789
2017,"Trayce Thompson","LAD",0.2,1.333333333,0.192307692,0.461538461,0.346153846,0,0.111111111,0,0,0,0,0.5,0.38461538,0.11538462,0.23076923,0.34615385,0.42307692,"Trayce Thompson",9952,572204
2017,"Taylor Featherston","TBR",0.208333333,0.692307692,0.153846153,0.346153846,0.5,0,0.153846153,0,0,0,0,0.26923077,0.46153846,0.26923077,0.07692308,0.5,0.42307692,"Taylor Featherston",12590,605227
2018,"Giancarlo Stanton","NYY",0.333333333,1.230263157,0.185096153,0.44951923,0.365384615,0.131578947,0.25,24,0.128342245,0,0,0.38942308,0.37019231,0.24038462,0.18990385,0.38701923,0.42307692,"Giancarlo Stanton",4949,519317
2018,"Bryce Harper","WSN",0.289325842,1.047619047,0.222222222,0.397932816,0.379844961,0.034013605,0.231292517,7,0.045454545,1,0.333333333,0.42307692,0.29487179,0.28205128,0.11794872,0.45897436,0.42307692,"Bryce Harper",11579,547180
2018,"Ryan O'Hearn","KCR",0.29347826,0.75,0.192307692,0.346153846,0.461538461,0.083333333,0.25,0,0,0,0,0.41346154,0.30769231,0.27884615,0.125,0.45192308,0.42307692,"Ryan O'Hearn",16442,656811
2020,"Jace Peterson","MIL",0.291666666,1.75,0.153846153,0.538461538,0.307692307,0,0.25,0,0,0,0,0.53846154,0.30769231,0.15384615,0.11538462,0.46153846,0.42307692,"Jace Peterson",12325,607054
2020,"C.J. Cron","DET",0.181818181,0.833333333,0.153846153,0.384615384,0.461538461,0.166666666,0.333333333,1,0.1,0,0,0.46153846,0.38461538,0.15384615,0.30769231,0.26923077,0.42307692,"C.J. Cron",12546,543068
2024,"Trey Cabbage","HOU",0.333333333,1.388888888,0.156862745,0.490196078,0.352941176,0.055555555,0.055555555,1,0.04,1,1,0.38461538,0.42307692,0.19230769,0.09615385,0.48076923,0.42307692,"Trey Cabbage",21078,663550
2008,"Manny Ramirez","BOS",0.343629343,1.026785714,0.186379928,0.412186379,0.401433691,0.107142857,0.178571428,5,0.04347826,0,0,0.36917563,0.36917563,0.26164875,0.11469534,0.46236559,0.42293907,"Manny Ramirez",210,120903
2019,"Ozzie Albies","ATL",0.324803149,1.036082474,0.254716981,0.379245283,0.366037735,0.077319587,0.12371134,18,0.089552238,0,0,0.45488722,0.33834586,0.20676692,0.14849624,0.42857143,0.42293233,"Ozzie Albies",16556,645277
2019,"Corey Seager","LAD",0.303191489,0.993548387,0.217721518,0.389873417,0.392405063,0.04516129,0.122580645,9,0.058441558,0,0,0.3721519,0.34683544,0.28101266,0.14683544,0.43037975,0.42278481,"Corey Seager",13624,608369
2019,"Austin Riley","ATL",0.293333333,0.536585365,0.25,0.261904761,0.488095238,0.121951219,0.219512195,3,0.068181818,0,0,0.36309524,0.4047619,0.23214286,0.23214286,0.3452381,0.42261905,"Austin Riley",18360,663586
2023,"Miguel Andujar","PIT",0.253731343,1.296296296,0.126760563,0.492957746,0.38028169,0.074074074,0.148148148,0,0,0,0,0.42253521,0.36619718,0.21126761,0.15492958,0.42253521,0.42253521,"Miguel Andujar",15878,609280
2018,"Nelson Cruz","SEA",0.264462809,1.142857142,0.175,0.44,0.385,0.11038961,0.24025974,4,0.022727272,0,0,0.4075,0.3475,0.245,0.1625,0.415,0.4225,"Nelson Cruz",2434,443558
2017,"Yoenis Cespedes","NYM",0.316279069,0.695652173,0.159482758,0.344827586,0.495689655,0.147826086,0.147826086,7,0.0875,0,0,0.4137931,0.3362069,0.25,0.20689655,0.37068966,0.42241379,"Yoenis Cespedes",13110,493316
2018,"Wilson Ramos","TBR",0.334862385,2.033333333,0.215517241,0.525862068,0.258620689,0.066666666,0.233333333,6,0.049180327,0,0,0.42672414,0.2887931,0.28448276,0.17241379,0.40517241,0.42241379,"Wilson Ramos",1433,467092
2015,"Brandon Moss","STL",0.337209302,0.82051282,0.202247191,0.359550561,0.438202247,0.102564102,0.102564102,4,0.125,1,1,0.52222222,0.3,0.17777778,0.18888889,0.38888889,0.42222222,"Brandon Moss",4467,461235
2020,"Jorge Soler","KCR",0.31707317,0.971428571,0.233333333,0.377777777,0.388888888,0.2,0.228571428,0,0,0,0,0.51111111,0.25555556,0.23333333,0.17777778,0.4,0.42222222,"Jorge Soler",14221,624585
2017,"Matt Carpenter","STL",0.274011299,0.529100529,0.223118279,0.268817204,0.508064516,0.047619047,0.121693121,3,0.03,4,0.571428571,0.47229551,0.31398417,0.21372032,0.12137203,0.45646438,0.42216359,"Matt Carpenter",8090,572761
2019,"Pete Alonso","NYM",0.28021978,0.976878612,0.179856115,0.405275779,0.414868105,0.132947976,0.306358381,12,0.071005917,0,0,0.45803357,0.36690647,0.17505995,0.15827338,0.41966427,0.42206235,"Pete Alonso",19251,624413
2014,"Troy Tulowitzki","COL",0.3553719,0.970588235,0.232824427,0.377862595,0.389312977,0.088235294,0.205882352,8,0.08080808,1,1,0.48669202,0.3460076,0.16730038,0.15589354,0.42205323,0.42205323,"Troy Tulowitzki",3531,453064
2007,"Kelly Shoppach","CLE",0.353535353,1.195121951,0.150943396,0.46226415,0.386792452,0.073170731,0.170731707,4,0.081632653,0,0,0.43119266,0.33027523,0.23853211,0.11009174,0.46788991,0.42201835,"Kelly Shoppach",3867,431159
2010,"Giancarlo Stanton","FLA",0.330232558,1.0625,0.164556962,0.430379746,0.405063291,0.197916666,0.229166666,7,0.06862745,0,0,0.44725738,0.32489451,0.2278481,0.1814346,0.39662447,0.42194093,"Giancarlo Stanton",4949,519317
2014,"Mitch Moreland","TEX",0.314516129,1.365853658,0.224,0.448,0.328,0.048780487,0.048780487,3,0.053571428,0,0,0.375,0.3984375,0.2265625,0.140625,0.4375,0.421875,"Mitch Moreland",3086,519048
2023,"Willson Contreras","STL",0.311036789,1.4,0.210031347,0.460815047,0.329153605,0.133333333,0.19047619,10,0.06802721,0,0,0.378125,0.359375,0.2625,0.15,0.428125,0.421875,"Willson Contreras",11609,575929
2017,"Yonder Alonso","SEA",0.302083333,0.974358974,0.245098039,0.372549019,0.382352941,0.051282051,0.153846153,1,0.026315789,0,0,0.47058824,0.34313725,0.18627451,0.10784314,0.47058824,0.42156863,"Yonder Alonso",2530,475174
2018,"Ji Man Choi","TBR",0.309734513,1.261904761,0.208333333,0.441666666,0.35,0.142857142,0.19047619,3,0.056603773,1,1,0.42975207,0.2892562,0.28099174,0.14876033,0.42975207,0.4214876,"Ji Man Choi",5452,596847
2019,"Willy Adames","TBR",0.320334261,1.543859649,0.228723404,0.468085106,0.303191489,0.043859649,0.175438596,11,0.0625,0,0,0.38219895,0.35863874,0.2591623,0.13350785,0.44502618,0.42146597,"Willy Adames",15986,642715
2018,"Manny Machado","LAD",0.295566502,1.096385542,0.194444444,0.421296296,0.384259259,0.120481927,0.156626506,4,0.043956043,0,0,0.40740741,0.375,0.21759259,0.1712963,0.40740741,0.4212963,"Manny Machado",11493,592518
2012,"Dan Johnson","CHW",0.3125,1,0.157894736,0.421052631,0.421052631,0.125,0.375,0,0,0,0,0.63157895,0.15789474,0.21052632,0.10526316,0.47368421,0.42105263,"Dan Johnson",2167,430681
2013,"Austin Kearns","MIA",0.263157894,1.666666666,0.157894736,0.526315789,0.315789473,0.166666666,0,1,0.1,0,0,0.57894737,0.26315789,0.15789474,0.15789474,0.42105263,0.42105263,"Austin Kearns",332,400290
2016,"Cole Gillespie","MIA",0.315789473,0.571428571,0.131578947,0.315789473,0.552631578,0.095238095,0,0,0,0,0,0.18421053,0.39473684,0.42105263,0.10526316,0.47368421,0.42105263,"Cole Gillespie",5888,502261
2016,"Steven Moya","DET",0.365384615,1.1,0.263157894,0.385964912,0.350877192,0.05,0.25,0,0,0,0,0.42105263,0.36842105,0.21052632,0.07017544,0.50877193,0.42105263,"Steven Moya",11854,570615
2018,"Meibrys Viloria","KCR",0.388888888,3.333333333,0.277777777,0.555555555,0.166666666,0,0,0,0,0,0,0.42105263,0.47368421,0.10526316,0.15789474,0.42105263,0.42105263,"Meibrys Viloria",17109,650619
2019,"Robel García","CHC",0.303030303,0.47368421,0.243243243,0.243243243,0.513513513,0.105263157,0.263157894,1,0.111111111,0,0,0.47368421,0.28947368,0.23684211,0.26315789,0.31578947,0.42105263,"Robel Garcia",13167,596825
2019,"Taylor Ward","LAA",0.388888888,1,0.263157894,0.368421052,0.368421052,0.142857142,0.142857142,0,0,0,0,0.52631579,0.31578947,0.15789474,0.15789474,0.42105263,0.42105263,"Taylor Ward",17548,621493
2019,"Sheldon Neuse","OAK",0.368421052,1.6,0.315789473,0.421052631,0.263157894,0,0,0,0,0,0,0.28947368,0.47368421,0.23684211,0.13157895,0.44736842,0.42105263,"Sheldon Neuse",19635,641914
2010,"Adam LaRoche","ARI",0.329700272,0.860465116,0.181585677,0.378516624,0.439897698,0.046511627,0.145348837,3,0.02027027,0,0,0.47959184,0.34183673,0.17857143,0.13010204,0.44897959,0.42091837,"Adam LaRoche",1904,425560
2019,"Nick Castellanos","DET",0.332214765,0.991596638,0.233009708,0.381877022,0.385113268,0.033613445,0.092436974,17,0.144067796,0,0,0.41100324,0.30420712,0.28478964,0.13915858,0.44012945,0.42071197,"Nick Castellanos",11737,592206
2024,"Austin Riley","ATL",0.310344827,0.834586466,0.210355987,0.3592233,0.430420711,0.067669172,0.142857142,7,0.063063063,0,0,0.37216828,0.36893204,0.25889968,0.12944984,0.44983819,0.42071197,"Austin Riley",18360,663586
2019,"Gary Sánchez","NYY",0.243697478,0.674418604,0.202952029,0.32103321,0.47601476,0.155038759,0.263565891,7,0.08045977,0,0,0.49815498,0.29520295,0.20664207,0.19926199,0.3800738,0.42066421,"Gary Sanchez",11442,596142
2017,"Khris Davis","OAK",0.289552238,0.90625,0.193121693,0.383597883,0.423280423,0.0625,0.26875,9,0.062068965,0,0,0.34391534,0.42328042,0.23280423,0.13492063,0.44444444,0.42063492,"Khris Davis",9112,501981
2020,"Juan Soto","WSN",0.362831858,1.805555555,0.198412698,0.515873015,0.285714285,0.055555555,0.361111111,4,0.061538461,0,0,0.32539683,0.43650794,0.23809524,0.15079365,0.42857143,0.42063492,"Juan Soto",20123,665742
2019,"Ketel Marte","ARI",0.342163355,1.238095238,0.221532091,0.430641821,0.347826086,0.083333333,0.19047619,9,0.04326923,2,1,0.4371134,0.35463918,0.20824742,0.15670103,0.42268041,0.42061856,"Ketel Marte",13613,606466
2007,"Ramon Castro","NYM",0.3125,0.795918367,0.177570093,0.364485981,0.457943925,0.102040816,0.224489795,1,0.025641025,0,0,0.5046729,0.38317757,0.11214953,0.18691589,0.39252336,0.42056075,"Ramon Castro",514,135783
2018,"Joc Pederson","LAD",0.253472222,0.904411764,0.169871794,0.394230769,0.435897435,0.102941176,0.183823529,7,0.056910569,0,0,0.42675159,0.34394904,0.22929936,0.15605096,0.42356688,0.42038217,"Joc Pederson",11899,592626
2020,"Aaron Judge","NYY",0.283333333,0.964285714,0.20289855,0.391304347,0.405797101,0,0.321428571,2,0.074074074,0,0,0.53623188,0.28985507,0.17391304,0.13043478,0.44927536,0.42028986,"Aaron Judge",15640,592450
2021,"Emmanuel Rivera","KCR",0.323529411,2.0625,0.289855072,0.478260869,0.231884057,0.125,0.0625,1,0.03030303,0,0,0.37681159,0.37681159,0.24637681,0.17391304,0.4057971,0.42028986,"Emmanuel Rivera",19890,656896
2018,"Shin-Soo Choo","TEX",0.329870129,1.796460176,0.217821782,0.502475247,0.27970297,0.026548672,0.185840707,12,0.0591133,1,0.333333333,0.38083538,0.35135135,0.26781327,0.14496314,0.43488943,0.42014742,"Shin-Soo Choo",3174,425783
2019,"Francisco Lindor","CLE",0.29113924,1.195652173,0.196819085,0.437375745,0.365805168,0.135869565,0.173913043,13,0.059090909,0,0,0.44575937,0.32938856,0.22485207,0.16370809,0.41617357,0.42011834,"Francisco Lindor",12916,596019
2023,"MJ Melendez","KCR",0.31054131,0.825,0.204359673,0.359673024,0.435967302,0.05,0.1,8,0.06060606,0,0,0.45776567,0.32425068,0.21798365,0.07084469,0.50953678,0.41961853,"MJ Melendez",22197,669004
2019,"Kyle Schwarber","CHC",0.275659824,0.898734177,0.197860962,0.379679144,0.422459893,0.088607594,0.240506329,8,0.056338028,4,0.8,0.40105541,0.30870712,0.29023747,0.12664908,0.45382586,0.41952507,"Kyle Schwarber",16478,656941
2019,"Starlin Castro","MIA",0.29296875,1.454545454,0.191011235,0.479400749,0.329588014,0.085227272,0.125,17,0.06640625,0,0,0.44007491,0.33895131,0.22097378,0.15917603,0.42134831,0.41947566,"Starlin Castro",4579,516770
2016,"Carlos Ruiz","LAD",0.322580645,1.6,0.161290322,0.516129032,0.322580645,0.1,0,0,0,0,0,0.41935484,0.38709677,0.19354839,0.16129032,0.41935484,0.41935484,"Carlos Ruiz",2579,434563
2016,"Matt Carpenter","STL",0.307471264,0.708860759,0.262295081,0.306010928,0.431693989,0.044303797,0.132911392,3,0.026785714,1,0.166666666,0.4811828,0.32795699,0.19086022,0.09946237,0.4811828,0.41935484,"Matt Carpenter",8090,572761
2019,"Gordon Beckham","DET",0.281879194,1.050847457,0.219354838,0.4,0.380645161,0.101694915,0.101694915,4,0.064516129,0,0,0.55483871,0.24516129,0.2,0.14193548,0.43870968,0.41935484,"Gordon Beckham",9015,493596
2019,"Michael Lorenzen","CIN",0.3,3.333333333,0.161290322,0.64516129,0.193548387,0,0.166666666,0,0,0,0,0.41935484,0.32258065,0.25806452,0.03225806,0.5483871,0.41935484,"Michael Lorenzen",14843,547179
2020,"Brian Goodwin","CIN",0.206896551,1.09090909,0.258064516,0.387096774,0.354838709,0,0.181818181,1,0.083333333,0,0,0.51612903,0.29032258,0.19354839,0.03225806,0.5483871,0.41935484,"Brian Goodwin",12858,571718
2020,"Grayson Greiner","DET",0.107142857,0.625,0.161290322,0.322580645,0.516129032,0.1875,0.1875,0,0,0,0,0.5483871,0.32258065,0.12903226,0.19354839,0.38709677,0.41935484,"Grayson Greiner",17062,606988
2024,"Cristian Pache","PHI",0.338709677,1.833333333,0.163934426,0.540983606,0.295081967,0.055555555,0,2,0.06060606,0,0,0.32258065,0.35483871,0.32258065,0.11290323,0.46774194,0.41935484,"Cristian Pache",19948,665506
2024,"Luken Baker","STL",0.172413793,0.733333333,0.161290322,0.354838709,0.483870967,0.066666666,0.133333333,1,0.09090909,0,0,0.4516129,0.25806452,0.29032258,0.16129032,0.41935484,0.41935484,"Luken Baker",21497,663609
2007,"Cody Ross","FLA",0.370967741,1.076923076,0.205882352,0.411764705,0.382352941,0.134615384,0.23076923,3,0.053571428,0,0,0.56617647,0.27941176,0.15441176,0.16176471,0.41911765,0.41911765,"Cody Ross",1760,425496
2023,"Joc Pederson","SFG",0.26848249,0.946902654,0.188191881,0.394833948,0.416974169,0.088495575,0.132743362,6,0.056074766,0,0,0.46323529,0.33088235,0.20588235,0.11397059,0.46691176,0.41911765,"Joc Pederson",11899,592626
2019,"Michael Brantley","HOU",0.3197556,1.471337579,0.239215686,0.452941176,0.307843137,0.031847133,0.140127388,5,0.021645021,3,1,0.40155945,0.33528265,0.26315789,0.13255361,0.44834308,0.41910331,"Michael Brantley",4106,488726
2020,"Justin Upton","LAA",0.21875,0.936170212,0.133333333,0.419047619,0.447619047,0.085106382,0.191489361,2,0.045454545,0,0,0.46666667,0.35238095,0.18095238,0.12380952,0.45714286,0.41904762,"Justin Upton",5222,457708
2020,"Yasmani Grandal","CHW",0.298969072,0.88372093,0.228571428,0.361904761,0.409523809,0.116279069,0.186046511,0,0,0,0,0.40952381,0.32380952,0.26666667,0.13333333,0.44761905,0.41904762,"Yasmani Grandal",11368,518735
2017,"Yasmany Tomás","ARI",0.293577981,1.447368421,0.205128205,0.47008547,0.324786324,0.026315789,0.210526315,3,0.054545454,0,0,0.37606838,0.35897436,0.26495726,0.15384615,0.42735043,0.41880342,"Yasmany Tomas",17171,630111
2020,"Luke Voit","NYY",0.268115942,1.031746031,0.2,0.40625,0.39375,0.047619047,0.349206349,5,0.076923076,0,0,0.54375,0.24375,0.2125,0.16875,0.4125,0.41875,"Luke Voit",14811,572228
2018,"Freddie Freeman","ATL",0.358208955,1.162337662,0.323170731,0.363821138,0.31300813,0.019480519,0.149350649,9,0.050279329,0,0,0.43089431,0.31097561,0.25813008,0.1097561,0.47154472,0.41869919,"Freddie Freeman",5361,518692
2010,"Josh Willingham","WSN",0.304029304,0.631205673,0.204152249,0.307958477,0.487889273,0.141843971,0.113475177,8,0.08988764,0,0,0.4567474,0.33564014,0.20761246,0.19031142,0.39100346,0.41868512,"Josh Willingham",2103,425545
2013,"Francisco Cervelli","NYY",0.275,0.722222222,0.279069767,0.302325581,0.418604651,0.055555555,0.166666666,0,0,0,0,0.34883721,0.39534884,0.25581395,0.09302326,0.48837209,0.41860465,"Francisco Cervelli",5275,465041
